name,price,gtin,url
Doğanay Sade Cam Şişe Şalgam Suyu 1 Lt,"43,50 ₺",8693354004231,https://www.gurmar.com.tr/do%C4%9Fanay-sade-cam-%C5%9Fi%C5%9Fe-%C5%9Falgam-suyu-1-lt
Doğanay Gurme Cam Şalgam Acılı 750 Ml.,"27,50 ₺",Belirtilmemis,https://www.gurmar.com.tr/do%C4%9Fanay-gurme-cam-%C5%9Falgam-ac%C4%B1l%C4%B1-750-ml-
Doğanay Acılı Şalgam Suyu 2 Lt,"38,90 ₺",8693354001230,https://www.gurmar.com.tr/do%C4%9Fanay-ac%C4%B1l%C4%B1-%C5%9Falgam-suyu-2-lt
Doğanay Gurme Pet Şalgam Tatlı 1 Lt.,"19,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/do%C4%9Fanay-gurme-pet-%C5%9Falgam-tatl%C4%B1-1-lt-
Doğanay Gurme Pet Şalgam Acılı 1 Lt.,"19,95 ₺",Belirtilmemis,https://www.gurmar.com.tr/do%C4%9Fanay-gurme-pet-%C5%9Falgam-ac%C4%B1l%C4%B1-1-lt-
Doğanay Acılı Şalgam Suyu 300 Ml,"11,90 ₺",8693354005689,https://www.gurmar.com.tr/do%C4%9Fanay-ac%C4%B1l%C4%B1-%C5%9Falgam-suyu-300-ml
Doğadan Ananas Açaili Yeşil Çay 20'li,"35,92 ₺",8699432201349,https://www.gurmar.com.tr/do%C4%9Fadan-ananas-acaili-ye%C5%9Fil-cay-20li
Fuse Tea Karpuz Aromalı Soğuk Çay 1 Lt,"20,40 ₺",5449000163462,https://www.gurmar.com.tr/fuse-tea-karpuz-aromal%C4%B1-so%C4%9Fuk-cay-1-lt
Fuse Tea Karpuz Aromalı Soğuk Çay 330 Ml,"20,00 ₺",5449000159991,https://www.gurmar.com.tr/fuse-tea-karpuz-aromal%C4%B1-so%C4%9Fuk-cay-330-ml
Fruko Gazoz 330 Ml,"11,50 ₺",8690574001224,https://www.gurmar.com.tr/fruko-gazoz-330-ml
